Left Upper Arm,Left Lower Arm,Right Upper Arm,Right Lower Arm,Left Thigh,Left Lower Leg,Right Thigh,Right Lower Leg,Left Eye to Nose,Right Eye to Nose,File Name
259.5502978541932,224.413012708996,266.35542972594396,250.9580757885903,,,,,50.68623434602957,45.514938382014606,p008_8675309.png
233.66263755584674,200.92942114098702,228.51804917987013,201.92842418647845,238.47020576443316,,274.22629591190685,335.0626719856509,40.920901607474875,43.39987557122673,p009_1234.png
247.96954942048902,255.06659291676365,223.61196444587907,201.37416413374973,349.03305253751546,,299.46665052671636,,41.932275137488624,44.18208055868545,p009_27182.png
283.26528365930017,261.2591416382023,243.23814427835003,202.57973328780503,,,374.005247661699,,41.520162939853925,48.67168090647379,p009_31415.png
241.44120536424444,197.96457311908247,246.2583907894189,198.16180248881275,270.48628589176064,,317.2840430535111,,50.33815707833074,43.87675022400625,p009_42.png
260.3726711560198,245.5901913878136,242.8598744608968,173.25526980433412,285.0032081109163,,282.3461506624223,,47.14813997606973,47.30721750164071,p009_8675309.png
229.12902716570858,206.69570897182422,242.1938625628942,208.48353847405338,,,,,44.73299429996934,34.44146975527383,p010_1234.png
235.124701844745,202.0056472573247,243.98066525637606,210.03376121532256,257.2881933793621,,254.16375067588697,,37.66613307419985,41.88105987522264,p010_27182.png
231.08177156074876,196.82240569667053,252.2615466335692,199.24578267612173,238.84292195384114,,238.2373509023207,,42.61295302478232,40.9506050686986,p010_31415.png
230.1139803199703,126.85422615123012,258.36614245330514,194.4497393218196,,,,,36.991751171162974,41.39382003534532,p010_42.png
219.09624829750422,192.09969075875267,211.63269523964482,189.21865997442012,286.3137649171188,,292.67728640804813,,33.411079701433856,39.18539672658505,p010_8675309.png
244.9250593096331,228.87775503265595,243.02051842304962,190.20151641410013,,,,,45.63315628250946,46.658783596440834,p011_1234.png
284.8878256322815,,256.64596055619,218.6226612531319,203.95222898530088,,,,46.9413583193324,49.37317357742447,p011_27182.png
268.17591543258163,235.62096576437466,281.1001466493992,155.8756485036217,,,228.28336013163954,,46.60063623499723,42.99349442679027,p011_31415.png
264.15805797276556,218.31046888896537,262.25494606150187,248.54573270687777,,,232.28889609136692,,47.23716554540088,45.84668961913518,p011_42.png
250.01599279439273,218.12694013538135,248.11340818367862,243.61706148286157,,,244.27859776777538,,45.23470957886626,50.70968504352209,p011_8675309.png
228.2385455459576,207.66576361283984,228.33600956035224,201.041498806953,310.68401365187424,,311.5622468844611,373.10178536967254,45.30556862477118,46.645088234815546,p012_1234.png
269.2336069327949,264.31817561441,255.3919018581348,216.19531242036948,,,353.40237883155544,,46.95051556788719,48.538678591628205,p012_27182.png
241.6692041484089,197.22107720860552,266.2261649247025,262.97360169131093,194.80548615696387,,251.06111617282642,310.3925807104056,32.80665853799752,50.83717082535952,p012_31415.png
267.7044988941127,254.12615503871737,257.74659726757926,203.76107672492157,246.36095805777776,,334.46276852091717,,51.709425753708985,46.874963111151935,p012_42.png
273.3116352693584,251.72532716488286,254.31442454854206,202.97212690806188,338.1520454385427,,205.33177856507547,,48.899491741069276,45.890670365005604,p012_8675309.png
239.71793848775962,214.2874317465425,239.00389570505047,214.00073432459064,,,256.17030539426753,,37.70108196648986,39.158193415572995,p013_1234.png
254.25030953940356,220.5117150637313,231.32177067441333,210.43710711459073,,,,,39.39549310247331,42.86825730158741,p013_27182.png
244.18050347205647,205.03221460140387,250.7871348966371,220.65896827495686,,,,,42.741077246187686,43.826709278984225,p013_31415.png
209.3844347988367,145.42144608543006,250.07177718737543,175.7028402628934,,,,,40.30828890270643,43.088714419643416,p013_42.png
202.32221083968568,169.0447222837783,257.28157048124234,229.35241524470192,,,,,42.32119652817796,44.425415607277586,p013_8675309.png
224.7041802278526,192.15841639534858,222.8710569189876,154.8353013541565,253.49588877239657,,,,41.21234918169844,32.7833560113652,p014_1234.png
255.11707466327434,216.58856126573784,254.04335514062393,204.19773929164361,,,267.6410387344587,,42.369336157377425,29.958533190044477,p014_27182.png
264.42254402640293,226.51425325752055,252.05520916830375,216.0960897462425,,,,,45.14399677049805,41.3959386752671,p014_31415.png
298.5387749250789,243.54237003989354,312.10700566296003,287.40465291240645,,,,,49.76574215917015,49.37898925093626,p014_42.png
211.3670013357873,207.72082034468465,250.0950002529872,211.88509862979166,,,,,37.77823819817488,41.92139509796852,p014_8675309.png
257.4934850661493,193.38014415194974,184.13477811337572,,,,,322.1199381968062,43.74408710452459,40.935903578582916,p015_1234.png
220.45212728578824,159.08404825143143,223.00179785451482,211.71324447564453,275.64398306898033,284.8708873334766,308.4707259760879,,37.75471732833858,40.59890464693027,p015_27182.png
238.8455524297685,205.09326378700186,230.11233365408773,205.3033710505021,185.95101336369973,,263.4554043577691,369.14881462049385,38.96172102734625,47.05071035413817,p015_31415.png
280.45387851534366,218.57415702530716,286.4866865458146,240.1540222408186,258.39170990858656,,279.799509436694,,46.74084021905878,48.21870694181699,p015_42.png
225.20708686302746,195.80807922983473,229.2034870332654,196.06816700191538,194.3840540213721,283.89615941518707,251.4485608616609,,37.90125412129344,39.892308062114815,p015_8675309.png
229.26627804715682,212.32304702286373,241.27455010535834,213.69481562169022,,,,,40.092058479202834,38.766790610164875,p016_1234.png
220.4330029113644,191.08928211230122,207.65024555756523,184.14796532567283,294.86304234930515,,305.2464480471193,,31.780543772416824,38.63051366881034,p016_27182.png
201.32757480538402,174.92838668326192,196.04783178982476,176.39239830884736,298.3425762075984,,294.3168708129254,,34.68419513396316,33.26312387501408,p016_31415.png
207.4792726499944,138.88669806263428,211.88277573065065,167.89412875480642,,,,,40.6355453685293,41.047298005265695,p016_42.png
213.31625467193217,193.11194257405296,205.71487228867676,185.02313738628166,294.6695809222694,,291.7153880900344,,35.04747334158768,36.61475113738611,p016_8675309.png
249.98711421679698,213.54521440422513,255.8829118914801,250.2278912900618,,,,,42.74145960158261,40.21586063211277,p017_1234.png
