Dateiname,Score
p190_1234.png,42.342472076416016
p190_27182.png,46.853946685791016
p190_31415.png,21.748754501342773
p190_42.png,21.338611602783203
p190_8675309.png,5.047563552856445
p191_1234.png,0.0
p191_27182.png,1.9691675901412964
p191_31415.png,0.0
p191_42.png,6.644634246826172
p191_8675309.png,0.0
p192_1234.png,0.0
p192_27182.png,0.0
p192_31415.png,0.0
p192_42.png,0.0
p192_8675309.png,0.0
p193_1234.png,9.6705961227417
p193_27182.png,31.413087844848633
p193_31415.png,0.0
p193_42.png,4.647554397583008
p193_8675309.png,0.0
p194_1234.png,0.0
p194_27182.png,0.0
p194_31415.png,14.343663215637207
p194_42.png,0.0
p194_8675309.png,0.0
p195_1234.png,1.5530152320861816
p195_27182.png,3.9169981479644775
p195_31415.png,2.9598920345306396
p195_42.png,5.748906135559082
p195_8675309.png,0.0
p196_1234.png,37.299747467041016
p196_27182.png,33.77146530151367
p196_31415.png,3.7450053691864014
p196_42.png,33.51709747314453
p196_8675309.png,19.559743881225586
p197_1234.png,0.0
p197_27182.png,19.680002212524414
p197_31415.png,0.0
p197_42.png,0.0
p197_8675309.png,0.0
p198_1234.png,21.684261322021484
p198_27182.png,7.504124641418457
p198_31415.png,0.0
p198_42.png,0.0
p198_8675309.png,9.379682540893555
p199_1234.png,25.370346069335938
p199_27182.png,35.779319763183594
p199_31415.png,6.2573370933532715
p199_42.png,22.27014923095703
p199_8675309.png,6.633411884307861
p200_1234.png,0.0
p200_27182.png,3.5452253818511963
p200_31415.png,0.0
p200_42.png,0.5538485646247864
p200_8675309.png,0.0
p201_1234.png,0.0
p201_27182.png,0.0
p201_31415.png,0.0
p201_42.png,0.0
p201_8675309.png,0.0
p202_1234.png,10.124611854553223
p202_27182.png,39.99830627441406
p202_31415.png,0.0
p202_42.png,3.5333878993988037
p202_8675309.png,0.3597450256347656
p203_1234.png,0.0
p203_27182.png,0.0
p203_31415.png,0.0
p203_42.png,0.0
p203_8675309.png,0.0
p204_1234.png,2.9743852615356445
p204_27182.png,4.220670223236084
p204_31415.png,0.0
p204_42.png,7.963531017303467
p204_8675309.png,0.9880030155181885
p205_1234.png,46.184669494628906
p205_27182.png,39.77064514160156
p205_31415.png,19.97280502319336
p205_42.png,39.36674118041992
p205_8675309.png,21.73177146911621
p206_1234.png,0.0
p206_27182.png,5.824918746948242
p206_31415.png,0.0
p206_42.png,0.0
p206_8675309.png,0.0
p207_1234.png,1.4995313882827759
p207_27182.png,0.0
p207_31415.png,0.0
p207_42.png,0.0
p207_8675309.png,0.0
p208_1234.png,58.615570068359375
p208_27182.png,51.810447692871094
p208_31415.png,5.275389194488525
p208_42.png,21.97611427307129
p208_8675309.png,3.1089913845062256
p209_1234.png,0.0
p209_27182.png,3.316220283508301
p209_31415.png,0.0
p209_42.png,0.0
p209_8675309.png,0.0
p210_1234.png,0.0
p210_27182.png,0.0
p210_31415.png,0.0
p210_42.png,0.0
p210_8675309.png,0.0
p211_1234.png,68.3487548828125
p211_27182.png,50.18187713623047
p211_31415.png,22.48583984375
p211_42.png,2.056637763977051
p211_8675309.png,26.491134643554688
p212_1234.png,0.0
p212_27182.png,0.0
p212_31415.png,0.0
p212_42.png,0.0
p212_8675309.png,0.0
p213_1234.png,0.0
p213_27182.png,29.93758201599121
p213_31415.png,0.0
p213_42.png,0.0
p213_8675309.png,3.0355727672576904
p214_1234.png,64.46322631835938
p214_27182.png,51.463260650634766
p214_31415.png,23.304731369018555
p214_42.png,39.32033920288086
p214_8675309.png,25.512409210205078
p215_1234.png,0.0
p215_27182.png,1.0297530889511108
p215_31415.png,0.0
p215_42.png,0.0
p215_8675309.png,0.0
